"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",1.08837806126316,0.0706102178819977,350,0.94950435588827,1.22725176663805,"Emmeans test"
"Middlestream",0.335195596821192,0.0629462266211059,350,0.211395161240476,0.458996032401907,"Emmeans test"
"Upstream",0.173544286585369,0.0854183638450514,350,0.00554643797304794,0.34154213519769,"Emmeans test"
