"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",177.753815789474,5.62597168114496,222,166.666671791578,188.840959787369,"Emmeans test"
"Middlestream",196.2860625,5.00574499027474,222,186.421203828578,206.150921171422,"Emmeans test"
"Upstream",220.011566037736,6.73699776247638,222,206.734914724967,233.288217350505,"Emmeans test"
