"spi_grop","emmean","se","df","conf.low","conf.high","method"
"dry2dry5",8.79842934782607,1.88847630292634,320,5.08303167664368,12.5138270190085,"Emmeans test"
"dry2wet5",15.9174400000001,3.6227256738413,320,8.79007149076035,23.0448085092398,"Emmeans test"
"other",13.09883046875,1.60103368146986,320,9.94894884068822,16.2487120968118,"Emmeans test"
"wet2wet5",22.2186607594937,2.03794241200646,320,18.2092027219003,26.2281187970871,"Emmeans test"
