"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",19.8545925925926,1.75752188885235,321,16.3968761787929,23.3123090063923,"Emmeans test"
"Middlestream",13.0967553956834,1.54919190932795,321,10.048903572622,16.1446072187448,"Emmeans test"
"Upstream",8.76066233766231,2.08145611025875,321,4.66564366239278,12.8556810129318,"Emmeans test"
