"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",57.0385038055556,1.23950296156768,350,54.6006927597984,59.4763148513127,"Emmeans test"
"Middlestream",49.178098013245,1.10496804367266,350,47.0048855356669,51.3513104908231,"Emmeans test"
"Upstream",47.7261815447155,1.49944750397379,350,44.7771206702686,50.6752424191624,"Emmeans test"
