"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",1.13562167583334,0.301693696025642,350,0.542261072905518,1.72898227876115,"Emmeans test"
"Middlestream",1.39554742662252,0.268948040805165,350,0.866589832378173,1.92450502086686,"Emmeans test"
"Upstream",0.279077110731705,0.364963919810349,350,-0.438721154059226,0.996875375522636,"Emmeans test"
