"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",3.15065722539816,0.254023374953753,350,2.6510529416298,3.65026150916651,"Emmeans test"
"Middlestream",0.380884101008093,0.22645182817052,350,-0.0644934294721785,0.826261631488365,"Emmeans test"
"Upstream",0.579690685758814,0.307296333559107,350,-0.0246889885935537,1.18407036011118,"Emmeans test"
