"term",".y.","group1","group2","df","statistic","p","p.adj","p.adj.signif"
"spi_grop","poll","dry2dry5","dry2wet5",221,-0.40534965453062,0.685612636877557,1,"ns"
"spi_grop","poll","dry2dry5","other",221,0.681386210586515,0.496340528459924,1,"ns"
"spi_grop","poll","dry2dry5","wet2wet5",221,-2.13780593213162,0.0336304235812319,0.201782541487392,"ns"
"spi_grop","poll","dry2wet5","other",221,1.08144846292503,0.280676322529457,1,"ns"
"spi_grop","poll","dry2wet5","wet2wet5",221,-1.59958945816513,0.111118286034473,0.666709716206836,"ns"
"spi_grop","poll","other","wet2wet5",221,-3.13095929082465,0.001977701604796,0.011866209628776,"*"
