"id_grop","emmean","se","df","conf.low","conf.high","method"
"Downstream",17.5870236842105,0.985705514666604,222,15.644486536849,19.5295608315721,"Emmeans test"
"Middlestream",14.3953895833333,0.877037909462843,222,12.6670044891786,16.1237746774881,"Emmeans test"
"Upstream",5.53611132075473,1.18036425050367,222,3.20995876311534,7.86226387839412,"Emmeans test"
